,videoId,updateAt,authorId,cmt,label
16933,0yHtYPeK2Jg,2023-03-11 12:52:08,UCbTrTbHGYwVYD9VoqVz7ehA,Hay quá chị Hoà ơi,0
16934,0yHtYPeK2Jg,2023-03-11 12:55:16,UCEO8t_z4sGdiVVRqtlWDXTA,Xuất sắc luôn 💯👏,0
16935,0yHtYPeK2Jg,2023-03-11 12:59:27,UCg_g_QqXF3k0cEHOGNVUKuw,Ủa view nhìu hơn top 1 mà s vẫn k vượt đc v,0
16936,0yHtYPeK2Jg,2023-03-11 12:59:29,UCtLeI04ILxhIGPOvhyAIiFw,HAY QUÁ CHỊ ƠI __(₫),0
16937,0yHtYPeK2Jg,2023-03-11 13:01:05,UCiua2BGH_PnGhYuCFuZAPgw,ベトナムの文化が素晴らしい,0
16938,0yHtYPeK2Jg,2023-03-11 13:01:58,UCYK2ix7-2QpL5zDV4cNh5MQ,Quá hay quá xuất sắc,0
16939,0yHtYPeK2Jg,2023-03-11 13:02:31,UCiyl9DQN0ApM1tt9T0mQBBg,Vượt view bên tlinh rồi sao chưa thấy lên top 1 nhỉ,0
16940,0yHtYPeK2Jg,2023-03-11 13:02:50,UCEmeO3mWz1CjQVPFB5tqLRA,Hay quá Hoà ơi,0
16941,0yHtYPeK2Jg,2023-03-11 13:03:16,UCYK2ix7-2QpL5zDV4cNh5MQ,⠀                ○＿＿＿＿＿＿＿＿＿                  ∥                                |                  ∥     Hòa minzy🎀     |                  ∥                                |                  ∥￣￣￣￣￣￣￣￣        ∧_∧   ∥     (`･ω･ ) ∥     ヽ    つ０      し―Ｊ,0
16942,0yHtYPeK2Jg,2023-03-11 13:04:27,UC5bTfKNvfHQYh48fWjVfYwg,2. Lời bài hát Thị Mầu - Hòa Minzy ft Masew Chiềng làng chiềng chạ Thượng hạ Tây Đông Con gái Phú Ông tên là Mầu Thị Tư tình ngoại ý Mãn nguyệt có …  Mời già trẻ gái trai Ra đình mà ăn khoán…í a.. Tự xưng em là Thị Mầu Ý là con gái Phú Ông Tuổi em chứ còn bé lắm Cũng chưa đến trăng rằm Ơ này chị em ơi Nay tư mới đã mười lăm Ai muốn đi ăn oản Thì lên Chùa với em Ớ ơi à ời à ời à ời a Em lên Chùa từ mười ba Ớ ơi à ời à ời à ời a Em lên Chùa ngày mười lăm Này Thầy Tiểu ơi Em là Thị Mầu Em không biết đâu Em cứ bắt đền Gọi Mẹ thưa Cha Ăn vạ cả làng Cho Em lấy Chàng Tình tang tang tình tình tang,0
16943,0yHtYPeK2Jg,2023-03-11 13:04:55,UCe2gcsmGCgdLtUAYtpP1R9w,ngày nào cũng tăng 1tr view,0
16944,0yHtYPeK2Jg,2023-03-11 13:04:57,UCR75LO5D3T1xSyxirHOKtZQ,❤,0
16945,0yHtYPeK2Jg,2023-03-11 13:08:04,UCPhZ5CCP_lxC_fN-tDyH14g,Hay quá 💯😍😍😍,0
16946,0yHtYPeK2Jg,2023-03-11 13:09:29,UC4_j1ZRoTwBkA3j1mULhiiQ,chính là Masew. phù thủy âm nhạc,0
16947,0yHtYPeK2Jg,2023-03-11 13:13:22,UCC3wdj8Tbn5-BjQAD4J0YbA,Tưởng không hay mà hay không Tưởng😂😂,0
16948,0yHtYPeK2Jg,2023-03-11 13:14:14,UCJNq3MUuCsvFdVDX9xtm1WA,Xôi lạc bánh khúc đây 😍😍😍,0
16949,0yHtYPeK2Jg,2023-03-11 13:18:40,UCVKnP3yktJa2_EDVgn61sVQ,Đang hát hay thì. Ai bánh cúc đây xôi lạc bánh cúc đây :)),0
16950,0yHtYPeK2Jg,2023-03-11 13:19:08,UCuivhvo--CHFcN6MAaMDsBQ,https://youtube.com/shorts/QlhWfrO28G4?feature=share,0
16951,0yHtYPeK2Jg,2023-03-11 13:19:40,UC1hh-rdBWiobOQBLCDkzhNg,good job,0
16952,0yHtYPeK2Jg,2023-03-11 13:19:58,UCjT9bulwtiyc7ZluELqlPWA,Bài này phải nói hay xuất sắc luôn nghe cả ngày k chán .cả nhà có ai giống e k ạ,0
16953,0yHtYPeK2Jg,2023-03-11 13:20:11,UCjT9bulwtiyc7ZluELqlPWA,Bài này phải nói hay xuất sắc luôn nghe cả ngày k chán .cả nhà có ai giống e k ạ,0
16954,0yHtYPeK2Jg,2023-03-11 13:20:16,UC_7ExN0UdoiNu9N7g7nmSjw,c Hòa Minzy comback bài này đỉnh qá:33 Mong rằng c sẽ đưa ra nhiều bài hay hun nữa a!,0
16955,0yHtYPeK2Jg,2023-03-11 13:22:02,UCjT9bulwtiyc7ZluELqlPWA,Bài này hay xuất sắc luôn nghe cả ngày k chán .cả nhà có ai thấy giống e k ạ,0
16956,0yHtYPeK2Jg,2023-03-11 13:31:10,UC_tXRrTdvUgD-V6tRNnf6vA,hay❤,0
16957,0yHtYPeK2Jg,2023-03-11 13:31:32,UC_tXRrTdvUgD-V6tRNnf6vA,đỉnh luôn🎉,0
16958,0yHtYPeK2Jg,2023-03-11 13:33:13,UCvtMqgWmCSWZoHKfHcOjC2Q,"Nghe mà hay nổi da gà từ đầu đến cuối bài, mà Hoà xinh khủng khiếp",0
16959,0yHtYPeK2Jg,2023-03-11 13:35:13,UC8OfPi5Xj2qb8U0uEDe1Ikg,Trang phục đẹp quá ạ!,0
16960,0yHtYPeK2Jg,2023-03-11 13:45:13,UChPokgp6I1fM91KWGE-XMHQ,Mẹ bỉm ko có thời gian nhưng vẫn cố ngày xem mv vài lần hihi,0
16961,0yHtYPeK2Jg,2023-03-11 13:46:01,UCF0aXt9awjsQ7WhnIefZPVg,10đ mười điểm 🤗,0
16962,0yHtYPeK2Jg,2023-03-11 13:49:47,UCC7PDQ8AjtWHR1s0smIff0Q,Hay lắm  con  đúng  là  phong  cách  riêng  của  pé Hòa   không  lẫn  vào  đâu  được   cô sẽ  ủng  hộ  con,0
16963,0yHtYPeK2Jg,2023-03-11 13:52:21,UCm36Ij2TbTPu8u_0PZ1Ae8Q,"Chẳng biết bao giờ mới có 1 Nghệ sĩ xúât sắc như cô Thu Huyền nữa, hồi nhỏ nghe qua đài cát sét hoa thơm bướm lượn, rồi có cái ti vi màu nhìn từng động tác quạt, tay, liếc mắt....thật sự u mê cô ấy",0
16964,0yHtYPeK2Jg,2023-03-11 13:55:33,UC_p3Loqi2xIGvnFhAfi_6lg,Thi Mầu xinh quá quả đất á.,0
16965,0yHtYPeK2Jg,2023-03-11 14:04:35,UC9GRVTZv4czc31ir3rWRaZQ,...,0
16966,0yHtYPeK2Jg,2023-03-11 14:06:18,UCNkWvbCQVjgLQ5GuFEKkb6A,sao k tab 1 tarrrrrrr,0
16967,0yHtYPeK2Jg,2023-03-11 14:07:34,UCn5Zpho1Zbyv4yHiSTlUcLA,Chúc mừng Hoà Mv hay xuất sắc❤️❤️❤️,0
16968,0yHtYPeK2Jg,2023-03-11 14:10:44,UCN2lpZPR9IvR4MetJeP4AQg,Hay quá ạ,0
16969,0yHtYPeK2Jg,2023-03-11 14:12:25,UCQlIyCRkFO-PPafgdz3MqzA,"Hay quá chị ơi, khúc có bầu đỉnh cao quá <3",0
16970,0yHtYPeK2Jg,2023-03-11 14:13:46,UC_gDgTeoZMWYBPUcju3hpuA,Giọng ngọt chứ chưa thấy chất Thị Mầu. Cơ mà đoạn múa theo bóng trên cửa xếp thì creepy quá. Như kiểu bị nhập ý,0
16971,0yHtYPeK2Jg,2023-03-11 14:14:47,UCXuRoH_8dQg3EjQvzw_3ahw,Dịu nha,0
16972,0yHtYPeK2Jg,2023-03-11 14:16:45,UCnqYTBaFu9sjVRQ1LQfQi9Q,"Tóc dài tóc rối bán hông, sao nghe giống giọng đức phúc kkk",0
16973,0yHtYPeK2Jg,2023-03-11 14:17:39,UCFrpWj36ESLYTepW_X7jkbg,Hay lắm nha bé,0
16974,0yHtYPeK2Jg,2023-03-11 14:19:35,UCYRe6PCjz965dKJ4d2tY6lA,Có bầu mà nhảy rung zậy Thị Mầu,0
16975,0yHtYPeK2Jg,2023-03-11 14:21:04,UC2aN49Hxjn5EJMH8WsdAAtA,❤🧡💛💚💙💜,0
16976,0yHtYPeK2Jg,2023-03-11 14:21:05,UC7gii9hWDJdLDOCG8Mh77bw,View cao hơn tlinh mà vẫn k nổi top 1 music,0
16977,0yHtYPeK2Jg,2023-03-11 14:22:52,UCB8f4-GerT-Wwg2akKWeL6w,hayyyyyyyy,0
16978,0yHtYPeK2Jg,2023-03-11 14:29:11,UCdsyLgSerLdMTFH2MkgshOQ,Chiềng làng chiềng chạ  Thượng hạ Tây Đông  Con gái Phú Ông tên là Mầu Thị  Tư tình ngoại ý  Mãn nguyệt có …  Mời già trẻ gái trai  Ra đình mà ăn khoán…í a..    Tự xưng em là Thị Mầu  Ý là con gái Phú Ông  Tuổi em chứ còn bé lắm  Cũng chưa đến trăng rằm  Ơ này chị em ơi  Nay tư mới đã mười lăm  Ai muốn đi ăn oản  Thì lên Chùa với em  Ớ ơi à ời à ời à ời a  Em lên Chùa từ mười ba  Ớ ơi à ời à ời à ời a  Em lên Chùa ngày mười lăm  Này Thầy Tiểu ơi  Em là Thị Mầu  Em không biết đâu  Em cứ bắt đền  Gọi Mẹ thưa Cha  Ăn vạ cả làng  Cho Em lấy Chàng  Tình tang tang tình tình tang    Bớ làng nước ơi....,0
16979,0yHtYPeK2Jg,2023-03-11 14:29:16,UCm6lbPxH0o4YD-5uSpHocKA,"Đoạn đầu MV hay với cuốn quá, nhìn cách cô giáo dạy tập làm sao làm Thị Mầu mà cứ phải xem lại cơ ấy. MV làm liên tưởng đến HTL vì quá thành công với dòng nhạc dân gian. Nhưng xét về chi tiết thì không thấy vậy. MV cũng toát lên chất riêng của dòng nhạc dân ca miền Bắc. Nhưng ở cuối đoạn MV rất chờ mong một đoạn chèo (Ý KIẾN RIÊNG THÔI Ạ).",0
16980,0yHtYPeK2Jg,2023-03-11 14:30:33,UCDdvJdvAXXHU7WRLKH_LlWQ,Sao em cứ thấy nằm ở Top 2 v mn ơi,0
16981,0yHtYPeK2Jg,2023-03-11 14:30:51,UC7MuX8wQazwvGhmo-hQ_Hew,MV lại có sự xuất hiện của NSUT Thu Huyền mà mình thích nữa ❤️❤️❤️ tuyệt vời ạk.!!!,0
16982,0yHtYPeK2Jg,2023-03-11 14:32:21,UCVz5oeMektdlggo-o8D3ZBQ,Hơi huớng gần giống hoàng Thùy linh,0
16983,0yHtYPeK2Jg,2023-03-11 14:32:44,UC6bjP8qW-SOajK91BTqWXEQ,잘한다,0
16984,0yHtYPeK2Jg,2023-03-11 14:35:51,UCe2PpXnG-_YXfSmSvOljFAA,Hay quá tr nhg mn nên xem mv cá voi sát thủ nhó =)),0
16985,0yHtYPeK2Jg,2023-03-11 14:38:33,UCBmtGPv4j-YZnAOk-DTnVtQ,Càng nghe càng hay,0
16986,0yHtYPeK2Jg,2023-03-11 14:42:45,UC0E0KSW4UF910WCoOsS_Alw,Mờ ê mê,0
16987,0yHtYPeK2Jg,2023-03-11 14:43:31,UCyP3HW45GzTth-z78X_izcA,Yêu chị Hoà,0
16988,0yHtYPeK2Jg,2023-03-11 14:45:54,UCNr0BXnLNRcw6AuTwbMfI_Q,Hay quá🎉,0
16989,0yHtYPeK2Jg,2023-03-11 14:47:25,UCaPYCEqmwIN-RW_mIa9U4FA,k bằng Hoàng Thùy Linh nha,0
16990,0yHtYPeK2Jg,2023-03-11 14:56:02,UCtvNN2YmmktaChbkpygZ3zw,Quá hay!,0
16991,0yHtYPeK2Jg,2023-03-11 15:07:29,UC1O7pfLHEQoE3-v8y_2ktjg,Những ca khúc có chất dân gian này nghe bánh cuốn quá <3,0
16992,0yHtYPeK2Jg,2023-03-11 15:15:22,UCriw7V3JlD3IYik4WlIJ3dA,Nhạc của masew hay thật..nhưng chị hoà hát hay nhảy đẹp quá đi,0
16993,0yHtYPeK2Jg,2023-03-11 15:15:25,UCnqbgivBrH8MR18ud10Q4Zg,"câu chuyện về Thị Kính (sư thầy nữ ở 3:58) rất hay, các bạn trẻ có thể tìm đọc bản full để biết vì sao Thị Mầu có bầu lại lên bắt vạ thầy chùa",0
16994,0yHtYPeK2Jg,2023-03-11 15:24:54,UCVOaB56VYAEkDU3yFwwGYOw,2:05 shadow fight🐧,0
16995,0yHtYPeK2Jg,2023-03-11 15:26:35,UCuP8JwTwwUxxGOBRdzsb8mQ,"Phải nói đây là mv xuất sắc nhất từ đó đến giờ của Hoà. Nội dung ko bàn cãi, phần diễn xuất rất tốt, nhất là thể hiện biểu cảm khuôn mặt, giọng hát pha thêm giọng cười khiến bài hát trở nên đậm chất cong cớn của Thị Mầu hơn. Hy vọng trong tương lai sẽ có nhiều mv chất lượng như vậy và truyền tải văn hoá VN ta nhiều hơn. Chúc mừng Hoà!",0
16996,0yHtYPeK2Jg,2023-03-11 15:30:01,UCfL4ws1OxhHT4vJiBGl970w,Đúng mầu😂😂😂,0
16997,0yHtYPeK2Jg,2023-03-11 15:33:58,UCQF1dTj_b7q47nZBwj5G65g,"Cá nhân mình: rất yêu bài hát, câu tùe hk thể chê vào đâu được, còn phần MV mình thấy hk phù hợp với bài hát, một khán giả như mình lúc xem mình cứ tưởng tượng sẽ khinh khủng hơn.",0
16998,0yHtYPeK2Jg,2023-03-11 15:35:15,UCGNkJMMUFIiO-kKIThS8cKQ,Vẫn thích HTL hơn 😊,0
16999,0yHtYPeK2Jg,2023-03-11 15:37:12,UCCMdthnVSdoflRa8CP-o4uA,Điệu cười của bà đi xuyên Nàng tiên cá sang Thị Mầu😍😍😍,0
17000,0yHtYPeK2Jg,2023-03-11 15:38:30,UClVmwoPi8e_3RhKGxYYO2Aw,Càng nghe càng hay,0
17001,0yHtYPeK2Jg,2023-03-11 15:38:51,UCZv5PqZwd3kZB9ZxWmb8W8A,em đến xem Cá Voi Sát Thủ ạ,0
17002,0yHtYPeK2Jg,2023-03-11 15:39:22,UCH4nbI3JyaMghgCe7muKb-Q,♥️♥️♥️,0
17003,0yHtYPeK2Jg,2023-03-11 15:39:28,UCVcj_-u3bkIBf7d11VywWJA,Xuat sac quá🥰,0
17004,0yHtYPeK2Jg,2023-03-11 15:41:48,UC1iwQD9KspYhSgYOvFh3_ew,"Hay quá đi thôi ạ, 3 năm chờ đợi chị không bao giờ là phí cả",0
17005,0yHtYPeK2Jg,2023-03-11 15:41:53,UCrf5No8a1MuG7Ri6S7y7SuA,Càng xem càng hay! Chưa bao giờ ngẫm một MV mà thấy ý nghĩa như vậy. Yêu mẹ con em ❤️,0
17006,0yHtYPeK2Jg,2023-03-11 15:42:29,UC1iwQD9KspYhSgYOvFh3_ew,Cảm ơn chị vò đã luôn cống hiến hết mình cho âm nhạc và sự nghiệp 1 cách nghiêm túc ạ,0
17007,0yHtYPeK2Jg,2023-03-11 15:46:04,UCscAN4omg8wTBWPShr5YiPg,hợp với Hòa not hợp nhóm nhảy :)),0
17008,0yHtYPeK2Jg,2023-03-11 15:53:16,UCbP4f9V6ysNgS6tZvzjQMEQ,Masew beat quá chật lượng âm thanh ma mị amz 😍,0
17009,0yHtYPeK2Jg,2023-03-11 16:01:01,UC06G4Z8D-BptmZ7_Y7OlzEg,Video đẹp quá ạaaa,0
17010,0yHtYPeK2Jg,2023-03-11 16:02:44,UCL8-C4HksU-8zvB__qV5tOw,Quá hay luôn ❤️❤️❤️❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,0
17011,0yHtYPeK2Jg,2023-03-11 16:06:44,UCPf164Fb4odxNxUOg5unIlg,"Phonh cách hát, phòng cách dựng phim, kiểu ẩm nhạc đều giống với mấy MV của Hoàng Thùy Linh.",0
17012,0yHtYPeK2Jg,2023-03-11 16:07:18,UCMgfgUw_LUM_COGy4JPCToQ,Nhạc Việt đang dần chuyển mình theo xu hướng mới. Giai điệu hiện đại cùng với lyric được trau chuốt về mặt ý nghĩa nhiều hơn. Đã qua thời nhạc tình yêu rên rỉ rồi. :D,0
17013,0yHtYPeK2Jg,2023-03-11 16:17:46,UChWk8hxxVQQMzUGe7lj1Jbw,Hay quá ❤,0
17014,0yHtYPeK2Jg,2023-03-11 16:18:11,UCy9agW0vTvxqIxxKpyelnbA,"mv đẹp quá Hoà ơi, ủng hộ Hoà mãi đỉnh",0
17015,0yHtYPeK2Jg,2023-03-11 16:21:45,UChRcBwG9wEnrCp46pg649nA,Hay❤,0
17016,0yHtYPeK2Jg,2023-03-11 16:23:56,UCX5OhCJqo7fxi5aL7hyLSsw,Giỏi quá hoà ơi,0
17017,0yHtYPeK2Jg,2023-03-11 16:26:24,UCLlObmN3BSxok13WzglCDGQ,Xệ tới Rốn rồi e Hoà,0
17018,0yHtYPeK2Jg,2023-03-11 16:32:06,UCLCujxXFyLI2-XbH_kDhBpA,"hòa không làm mình thất vọng, quá hay",0
17019,0yHtYPeK2Jg,2023-03-11 16:37:01,UC3mrXK-ivuid6qcqVawr_5Q,Hay quá c ơiiiiiii❤❤❤❤,0
17020,0yHtYPeK2Jg,2023-03-11 16:41:56,UCz9ez_7KsJ6CvvaQ7ZetBWQ,Top 1 music đi ạ 🎉🎉🎉❤❤,0
17021,0yHtYPeK2Jg,2023-03-11 16:43:06,UCaiksmSo0csVjd1RYLiwY-Q,Hay quá đi chị Hoà ơi❤,0
17022,0yHtYPeK2Jg,2023-03-11 16:48:57,UCYQpUuzu6e6Mrv4uMPsMT2g,Lạy phật quan âm remix tiktok bản full trong kênh mình,0
17023,0yHtYPeK2Jg,2023-03-11 16:51:53,UCPIF0jkIHG-YzNdCG-zabig,"di an oan voi em, lan dau moi nghe tu nay",0
17024,0yHtYPeK2Jg,2023-03-11 17:10:59,UCDAPorW8HX0iqhZbcSLyhBw,Thị Hòa 😂😂,0
17025,0yHtYPeK2Jg,2023-03-11 17:11:13,UCsxAGyMNhP_W6hCu9WCkZAQ,"Vẫn ko top 1, chịu luôn",0
17026,0yHtYPeK2Jg,2023-03-11 17:12:18,UCCNm2GWkZJmgUDKvXUB1yjA,20/11 lại có bài cho các em diễn vn,0
17027,0yHtYPeK2Jg,2023-03-11 17:23:11,UC_ERl60tUSDJezj0QvA3xDQ,Oan Thị Mầu :)),0
17028,0yHtYPeK2Jg,2023-03-11 17:41:56,UCQQJhU4U6H3wgiwhWXkaRmA,"M thấy hoà mizy hợp mấy nhạc vui nhộn này hơn là mấy dòng nhạc buồn, chia tay.  Giọng hoà hay mà!",0
17029,0yHtYPeK2Jg,2023-03-11 17:44:00,UCglZeV77Q-gbI2s9d0y5oeQ,Hoà minzi xinh ko thể tả được . Hứa yêu đến hết cuộc đời,0
17030,0yHtYPeK2Jg,2023-03-11 18:14:26,UCmePXVQ9zPpXU7NljOKL6yg,Nghe càng nhiều càng cuốn <3,0
17031,0yHtYPeK2Jg,2023-03-11 18:21:25,UCVAt3rvOy-9IbVgWxFAh6UA,Hay quá chụy êi,0
17032,0yHtYPeK2Jg,2023-03-11 18:27:48,UC1vbJ-QNk7Ub7dn2nbk5u5w,"mv không học lời mà vẫn thuộc  của anh em miền bắc 😅😅 , xưa kiểu gì cùng ông bà cày đi cày lại tác phẩm này 😆",0
17033,0yHtYPeK2Jg,2023-03-11 18:30:24,UC7jKYVDIeOFdL3NV8ce7CDQ,"Hay ạaaaaaa, chúc mừng màn comeback vô cùng thành công của chị ạ. 💓💓💓",0
17034,0yHtYPeK2Jg,2023-03-11 18:31:42,UC_Ryl6PtyUumpR-u8QQHWVw,Có ai biết vì sao Mv vẫn chưa lên top 1 music trong khi lượt view đã vượt qua bài đang ở top 1 rồi không?,0
17035,0yHtYPeK2Jg,2023-03-11 18:42:28,UCMvfEd3LKIm9cHkDhD_B4gQ,Vũ đạo đẹp cá )0,0
17036,0yHtYPeK2Jg,2023-03-11 19:03:36,UCjXaHv1OsVH96GjK8Hob5Gw,🎶🌹👏▶️,0
17037,0yHtYPeK2Jg,2023-03-11 21:02:13,UCLyQL85p3fWxKRAvQ0G4ESQ,qua la yeu nha,0
17038,0yHtYPeK2Jg,2023-03-11 21:47:43,UC_p3Loqi2xIGvnFhAfi_6lg,MV hay lắm,0
17039,0yHtYPeK2Jg,2023-03-11 22:01:57,UCmFOT6CJRJVcg_hndUu9kBw,Hay quá,0
17040,0yHtYPeK2Jg,2023-03-11 22:33:49,UC_p3Loqi2xIGvnFhAfi_6lg,Ai đang nghe nè.,0
17041,0yHtYPeK2Jg,2023-03-11 22:55:04,UCBZde2S2j4CVqQymua9hIFg,Hay,0
17042,0yHtYPeK2Jg,2023-03-11 22:59:40,UCp8DIKQj3lXh_1pnTrW5P5g,Rất thích nghe bài này,0
17043,0yHtYPeK2Jg,2023-03-11 23:01:09,UC_5heXPiU2YwnUt1ShlWQ7g,top 1 đâu nhỉ,0
17044,0yHtYPeK2Jg,2023-03-11 23:26:29,UCjk1lkC4ACLvHik6O0o0RKg,Hoà hát hay quá. Ủa? Thị Mâu sao xinh đẹp như cô Tấm vậy hả Hoà 👍,0
17045,0yHtYPeK2Jg,2023-03-11 23:28:33,UCxgN1jhFf9YCFb3AGgbvxUA,.,0
17046,0yHtYPeK2Jg,2023-03-11 23:29:21,UCxgN1jhFf9YCFb3AGgbvxUA,.,0
17047,0yHtYPeK2Jg,2023-03-11 23:35:41,UC76v32NhFOSQSlt0fh1YsTQ,🎉🎉🎉,0
17048,0yHtYPeK2Jg,2023-03-11 23:56:14,UCO_px96nYhm8AsXkqVl65wg,Top 2 kìa,0
17049,0yHtYPeK2Jg,2023-03-11 23:59:49,UCJ6q_GBVAuq2sRo3CX-pvNQ,Xinh chết người,0
17050,0yHtYPeK2Jg,2023-03-12 00:34:40,UCpuEHQwkGIROvaTIn-rCYyw,Sao vẫn chưa lên top 1 âm nhạc nhỉ mn,0
17051,0yHtYPeK2Jg,2023-03-12 00:35:02,UC1a_581Bt9XTocWaMmRJa3Q,"chúc mừng hòa , 1 tác phẩm tuyệt vời và thành công",0
17052,0yHtYPeK2Jg,2023-03-12 00:38:45,UCwC02e758RPRSV6uIExVXgA,Lên top trending chưa mn..sau vẫn top 2,0
17053,0yHtYPeK2Jg,2023-03-12 00:43:52,UC3Wmp5x_brO2xr7NVhZxeBg,Hoàng thuỳ linh cay,0
17054,0yHtYPeK2Jg,2023-03-12 00:46:55,UCNoSIKjlZD6Qp0ycncsWWPA,99 Bắc ninh xuất sắc e ơi,0
17055,0yHtYPeK2Jg,2023-03-12 00:48:22,UC496E0B4iOzIhbG4_pm5rOw,Tương thị hoà,0
17056,0yHtYPeK2Jg,2023-03-12 00:50:48,UCzJ_vBYIT39Ot0idEEasq5A,"Bài hát hay lắm nha,  chúc sớm lên top1!!!",0
17057,0yHtYPeK2Jg,2023-03-12 00:57:30,UCtY4iqO6lOX7oHgsXUOEDXQ,Quá hay luôn,0
17058,0yHtYPeK2Jg,2023-03-12 00:57:37,UCZrdboG7Bq8FS45udmQro7g,nom rẻ tiền ưỡn ẹo kiểu khiêu râ m,0
17059,0yHtYPeK2Jg,2023-03-12 01:00:42,UC7WKSMdtN1qrfdZ6Y1KX_fA,xịnnn,0
17060,0yHtYPeK2Jg,2023-03-12 01:05:18,UCICXPP70TtsXjly3_mg0HmA,Hay quad,0
17061,0yHtYPeK2Jg,2023-03-12 01:06:19,UC50j_e46gVNFiMm76L2Hfeg,"MV này Hòa đã mang được nét rất riêng chỉ Hòa mới có mà trước giờ trong các MV khác chưa có là.... giọng cười rất riêng, không bắt chước được 🤣🤣🤣",0
17062,0yHtYPeK2Jg,2023-03-12 01:09:30,UCWuxAQ7emjG22usVsmsEqqA,"Hay quá,!",0
17063,0yHtYPeK2Jg,2023-03-12 01:10:23,UCYi-Bfnzxj96AeJxoOXfSZg,Thị mầu mà thành mầu thị,0
17064,0yHtYPeK2Jg,2023-03-12 01:10:58,UCTpEwAwNMyDrvVVjbGwfwhQ,chị ơi con chị đâu :333,0
17065,0yHtYPeK2Jg,2023-03-12 01:19:54,UCTPKCEtikHrYsc6CFxyYNcg,Bài hát gì mà dễ thương dữ vậy chèn,0
17066,0yHtYPeK2Jg,2023-03-12 01:22:41,UCGdB3-SSviyYv1UkCkyBR3A,Hai quá chị ơi,0
17067,0yHtYPeK2Jg,2023-03-12 01:30:03,UC4AZTej_vtyl8_aqSjC2hGw,hay quá hòa ơi,0
17068,0yHtYPeK2Jg,2023-03-12 01:34:27,UCLFan9sdIWZvGwEhdF6ECIg,Cực phẩm luôn c hòa ơi,0
17069,0yHtYPeK2Jg,2023-03-12 01:43:03,UCupYekx-BQwT391AdmedBSg,Nghe quài Bị ghiền má ơi 😂,0
17070,0yHtYPeK2Jg,2023-03-12 01:45:20,UCgGbvUGIDqTToBr1wNdBwGQ,Uiii hay quá 🥰🥰🥰,0
17071,0yHtYPeK2Jg,2023-03-12 01:47:45,UCPHV23pu7iALFgAIYopTkWQ,Beat của phù thủy thì đỉnh rồi + chất giọng của Hoà Minzy thì quá hợp luôn ❤,0
17072,0yHtYPeK2Jg,2023-03-12 01:48:49,UCnzLBOiMgFCtNtsCVdBsUOg,🎉🎉🎉🎉🎉🎉,0
17073,0yHtYPeK2Jg,2023-03-12 01:59:15,UCjrOoZJ1Ry8Kns7SBgib52A,"Đây là tác phẩm nổi nhất của hòa, chúc mừng bạn",0
17074,0yHtYPeK2Jg,2023-03-12 02:00:19,UCjIwQNtcmr5rFvyFEcSJrqA,quá đỉnhh,0
17075,0yHtYPeK2Jg,2023-03-12 02:04:27,UCTB0u8ZoitPOLojc5JXnQVQ,Hay quá ạ,0
17076,0yHtYPeK2Jg,2023-03-12 02:08:51,UCsStcUfYP2Zl8ENZ7KP6eng,Yêu quá mẹ Hòa ơi,0
17077,0yHtYPeK2Jg,2023-03-12 02:19:18,UClgjuurERfukIf_BUw_h0MQ,tuyệt,0
17078,0yHtYPeK2Jg,2023-03-12 02:21:39,UCcCnokDlhTIRyEJ9cGBXrig,xem cuốn quá. nhạc và mv đều hay,0
17079,0yHtYPeK2Jg,2023-03-12 02:22:36,UCpewq69rFerGPGlLQnEvhWQ,Đẳng cấp,0
17080,0yHtYPeK2Jg,2023-03-12 02:24:59,UCNEGZCBWsCRb1NOaJY_7ZCg,Hay quá 🥳,0
17081,0yHtYPeK2Jg,2023-03-12 02:25:17,UCezCMgNKTXkP000XS7hXy7w,thấy cái cô dạy nhảy cho cj Hòa á hình như là đã đóng phim Đừng nói khi yêu thì phải,0
17082,0yHtYPeK2Jg,2023-03-12 02:27:45,UCjA7Zd7zO6afbKyY4Z3Ut9w,Hay quá,0
17083,0yHtYPeK2Jg,2023-03-12 02:29:24,UCQNNVIMrZDvu-4kAv_znIQQ,Dinh qua nhac hay cuc,0
17084,0yHtYPeK2Jg,2023-03-12 02:30:02,UCQNNVIMrZDvu-4kAv_znIQQ,Mv xuat sac lam chi oi chuc chi thanh cong,0
17085,0yHtYPeK2Jg,2023-03-12 02:32:55,UCSeaZqCIA7cfzFBOoAsSJLA,Great MV,0
17086,0yHtYPeK2Jg,2023-03-12 02:36:39,UCJBHhmVTmNcUqG3rXKMtEmQ,đoạn gần cuối tone siu caoooo,0
17087,0yHtYPeK2Jg,2023-03-12 02:40:14,UCkU6eOTsoXqoxl7VaaY68Xg,Great Mv,0
17088,0yHtYPeK2Jg,2023-03-12 02:42:06,UCxClcx4xzCYiXC87ATNPHNg,❤❤❤,0
17089,0yHtYPeK2Jg,2023-03-12 02:43:13,UCVZuS86lumza3AweLZ2iHgg,Nhạc vui nghe rất thú vị,0
17090,0yHtYPeK2Jg,2023-03-12 02:48:35,UC6FUK8Unax3SvxVBXh7CSig,hai,0
17091,0yHtYPeK2Jg,2023-03-12 02:48:43,UCDyV4PQRjLdrxjEtZbTGSuQ,♥,0
17092,0yHtYPeK2Jg,2023-03-12 02:51:31,UCUv6G8VWxK5JtNf5r9DcqOQ,Sao lượt xem cao hơn mà vẫn #2 vậy ạ?,0
